ï»¿Informe de alerta de HP SiteScope - Tabla
"Monitor","Tipo","Estado","Mensaje","Fecha","Grupo",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","16/04/22 09:00 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","16/04/22 09:50 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","16/04/22 10:40 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 12:10 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 01:00 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 01:50 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 02:40 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 04:00 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 04:50 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 05:40 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 06:30 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 07:50 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 08:40 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 09:27 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 10:10 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 11:30 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 12:20 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 01:10 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 02:00 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 03:20 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 04:10 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 05:00 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 05:50 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 07:00 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 07:50 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 08:40 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 09:30 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 11:00 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 11:50 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 12:40 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 01:30 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 02:50 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 03:40 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 04:30 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 05:20 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 06:40 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 07:30 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 08:20 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 09:10 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 10:30 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"FileSystem occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","19/04/22 03:20 PM","ENDPOINT PROTECTION: Sistema: occscsp01",
"FileSystem occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","21/04/22 01:30 AM","ENDPOINT PROTECTION: Sistema: occscsp01",
"FileSystem occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","21/04/22 01:40 AM","ENDPOINT PROTECTION: Sistema: occscsp01",
"FileSystem occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","21/04/22 02:30 AM","ENDPOINT PROTECTION: Sistema: occscsp01",
"FileSystem occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","21/04/22 03:20 AM","ENDPOINT PROTECTION: Sistema: occscsp01",
"FileSystem occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","21/04/22 04:50 AM","ENDPOINT PROTECTION: Sistema: occscsp01",
