ï»¿Informe de alerta de HP SiteScope - Tabla
"Monitor","Tipo","Estado","Mensaje","Fecha","Grupo",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 07:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 08:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 08:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 09:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 09:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 10:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 11:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 12:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 12:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 01:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 02:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 02:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 05:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 05:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 07:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 07:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 08:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 08:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 09:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 10:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 10:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","18/04/22 11:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 12:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 12:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 01:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 01:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 02:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 03:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 03:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 04:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 05:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 05:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 06:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 07:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 07:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 08:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 08:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 09:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 09:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 10:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 10:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 11:30 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 12:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 12:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 01:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 02:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 04:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 05:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 06:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 06:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 07:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 07:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 08:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 09:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 09:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 10:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 10:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 11:00 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","19/04/22 11:30 PM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
"Disponibilidad:vzapma06:zapdir_server2:8003","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-cmi@kionetworks.com clopezl@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx hco-mw@kionetworks.com","20/04/22 12:00 AM","IMSS DIGITAL: AppServer: Servicios Digitales (FRONT-END - Intranet): vzapma06:zapdir_server2:8003",
